db_id,seq_features
DB00535,"0.373854395013989,0.15470821098358986,-0.06890330234520786,0.6496262833701054,-0.6956868556610457,-0.5894519826521445,0.24536579358807847,0.27060248345048005,0.06442813543615626,0.2785465995615226,0.3283482975017504,0.44268559162395577,0.4140984238993235,0.27207317400649594,0.37257443568617155,0.5222579823478066,-0.21015521680659788,-0.44692224561828775,0.49979842447703965,-0.7842901260099463,0.005825285053172869,0.27688867319132926,0.211556761145725,0.22303811730295048,0.010059362677918066,0.31637760775964613,0.36883137212741085,0.06709323403974092,0.39979336495540624,-0.8557485798405077,-0.24078203065423218,0.39509477474603305,-0.5551062961117144,-0.33185126638590967,0.27234511730239797,0.52739346194585,0.28511513676131894,0.11100282687410122,0.007316895634523032,0.4826772215666027,0.05075458867829587,-0.7466066175862143,0.4090425417582835,0.19962289171069228,0.2002410897513427,-0.2128509204706334,0.463058478778442,0.1727425762409368,-0.6884580549208237,-0.28406798395225913,-0.4524744801609156,0.4941078388570648,0.3406371731674087,0.0032978752491527427,-0.12953676789824803,-0.769781765370313,0.46641033541196764,-0.6597748804588606,0.38892100642963345,-0.5747085241690972,-0.3379253586755473,-0.2647521574828868,0.28163479377640477,-0.040835718975878996"
DB00536,"0.8892224582931451,-0.2980246625278707,-0.6026338866379132,0.0232477118997852,-0.4897617855695205,-0.9615673652769826,0.8891161153472837,0.5049114938390612,-0.5871200181575335,0.8911367331582914,0.901626746685282,0.8646653169562397,0.94804511804578,0.06844266470349172,0.9184471672634479,0.8059249894380731,-0.8963180681024298,-0.8044537576637559,0.9523447536507125,-0.8976431147649253,-0.7638677287778829,0.9411984770806828,-0.5451202003444274,0.9249933095777222,0.8450350859674385,0.9317253294466129,0.8863779177684247,0.8423212507212737,0.9014622332379502,-0.4949129112874152,-0.8260317956828108,0.8780939691892143,-0.7121140562778903,-0.8276636195699026,0.9150072509880036,0.857640344324053,-0.6819522144439532,0.8446347886468585,-0.18216792544846358,0.9600943240659575,0.8616194760698508,-0.8696002310123095,0.9270493451831617,0.8935333253358877,0.8964189264311596,-0.5388222347580117,0.8475927035474292,0.908960863787113,-0.5345032913805339,-0.4650688722436438,-0.6923310485461743,-0.257554224077015,0.9275635011570682,-0.755752283784769,-0.4375939808709366,-0.881689965201187,0.881123516803606,-0.8701471257657414,0.8309507477581765,-0.8991359749508526,-0.2531816423239014,-0.8719342522218592,0.9201768032077947,-0.6884674167088455"
DB00537,"-0.3527289117239682,0.0901897971717542,-0.3321654149810288,0.3712326164716181,-0.5151591394413316,-0.36642954690065316,-0.2635703783729993,0.04334825194031899,0.4397817377785296,-0.14041513784688583,-0.11995327707236533,-0.44364572107548733,-0.1023786080320354,-0.19343682356068356,0.4466799782017326,-0.4153193117656429,-0.2035526788453656,0.1937521185335882,0.03777648169467874,-0.2921603201154167,0.22156626695552753,-0.11526381326167788,-0.4155421312771095,0.1453442764998257,-0.1340221043722147,0.12624695070612485,-0.0560576081844371,-0.10025517781609528,-0.048430457831625355,-0.5985637941160544,-0.09020936350901369,-0.2231763431813702,-0.6943396816098163,-0.25904721162878036,-0.20272415002505567,-0.40500270463111365,0.18477470289115905,-0.2828232407820334,-0.4546326747085291,0.09463499275867635,-0.04002729687388167,-0.3529365568853866,-0.16423889644385042,-0.014410131447172944,-0.14765666064623506,-0.5420253445265192,-0.23061991747933402,0.11953619836702141,-0.2522263041763615,0.05894288489716284,0.12060023025559978,0.03984928356185897,0.03306952663371099,-0.028626662702552784,0.1375972524668906,-0.6435973374183527,-0.2910989374929499,-0.18919389873414333,-0.46208795296344485,-0.21062375349649035,0.11237605237686372,-0.048125984156525144,0.1612675262143008,0.13266397426026966"
DB00539,"0.5853129788792378,-0.42033793620480875,-0.4736146810023173,-0.10359125889347919,-0.07362670202411743,-0.7786389722247987,0.6226588475332153,0.5259687009590075,-0.3266564590914325,0.6900101761304579,0.6476844332087496,0.522732198376036,0.6599031384197552,0.2639674044986181,0.7056173341652635,0.47761417447246707,-0.684205700199823,-0.6481323390529915,0.6987173176819773,-0.6308443563528922,-0.6485250726928099,0.7107743213185446,-0.48946658648290864,0.6791092177312273,0.6696280083319209,0.7148259877340079,0.6234440670716842,0.6899761185964562,0.6121450899688295,-0.23526330507269677,-0.7104161510902943,0.6019474893425334,-0.39113058707370624,-0.8486999770791103,0.6515842412463299,0.4856013177415768,-0.6762049111141049,0.6389137715183628,-0.09636699390398389,0.7109218977922488,0.6845066343912349,-0.5447471792784991,0.6887918836829913,0.7254532315144864,0.6580575809309298,-0.10031264695900328,0.612139183998555,0.6722910668211629,-0.29181932103506686,-0.16977915219826567,-0.36130055135894473,-0.39895920414217384,0.700373392756667,-0.5482489829852722,-0.2811313193770388,-0.6119596473204163,0.5921089467677452,-0.582722999736714,0.4989239495870921,-0.6896101596820494,-0.26084650517211827,-0.6068568091307557,0.6911522427709322,-0.5350658605782218"
DB00540,"-0.2577740236539319,-0.6120089051396409,-0.006735650349478779,-0.4967314580763747,0.45330937286979117,0.6113468937110463,-0.20672525457355337,-0.1818759889585814,0.16435579135502948,-0.39184712224107837,-0.3420872580789171,-0.30474608307919954,-0.3713227765597692,-0.12286279018474947,-0.7988293056435962,-0.3016540919941671,0.47454564311891345,0.9165324244224476,-0.4135113744981046,0.9290218829128905,0.1181589245786006,-0.18035830938372818,0.03240134043216946,-0.12006043361970437,-0.09019232104167309,-0.5870835987238766,-0.5268966553671114,-0.16440735077810242,-0.4731204473729905,1.072866068312477,0.40109499321476594,-0.4208148666324994,0.7735867058717272,0.47398483341192926,-0.25993619515741034,-0.3323243978764184,-0.21003712018473666,0.05516047873333278,-0.0016857189543232432,-0.5674489647895075,-0.2011916692113195,0.5525682852747539,-0.26419054279072524,-0.12677165517512523,-0.255565078860058,0.507526185752058,-0.5491787555512226,-0.5527176142096586,0.9856030671404881,0.35504072491546235,0.6491217826482752,-0.910374827555077,-0.44517157232665566,0.5785135910819501,-0.22793175785619396,0.7050210242475129,-0.42418689179944347,0.8539558101453515,-0.2975385882350995,0.5154947956505357,0.6114367169152357,0.441455324067925,-0.47599775562595464,0.23058570432756217"
DB00541,"0.17143241904984288,0.16607962636469717,-1.0240363943106143,-0.5793605063214398,-0.6120587532449926,-0.1777703428719257,0.2942712706957151,-0.47551223963844513,-1.1240175630909937,0.33404995173357505,0.22380741985716668,-0.035818016703658,0.28601532626801257,-1.0949224317397448,0.23431137997262794,-0.12448487089702415,-0.4671806465273781,-0.39495040200282716,0.47061432309858925,-0.14314934949992814,-0.2473738811266015,0.3807794603150825,-0.4574382303424021,0.15379391863928663,0.3869369424584621,0.38287813557891276,0.15596689339352923,0.5217891089557154,0.1331138959387518,-0.6184539111820464,-0.08043802348310786,0.11781076100191716,-0.8408327759488489,0.06466195842889814,0.27407279804742013,-0.10378482506968637,-0.15161816415456902,0.4815273677911464,-0.4810791376838391,0.20723948472531306,0.4120613564851462,-0.21435286588760108,0.2990211707977655,0.5332332025080043,0.4601941481590791,-0.0966977728592703,0.16456102018728613,0.31924285749887127,-0.009874545680614617,-0.29781626152276286,0.04705476041677637,-0.3083117911109925,0.48293764742748757,-0.7723860212508182,0.08044029654456238,-0.09083033083124631,0.1257851980724488,-0.2814072457038558,-0.00966761327243094,-0.2755232299297409,0.20334284873423017,-0.3979826747708679,0.26548190791736176,0.08763630214864929"
DB00542,"0.7395277602730091,-0.6239758619689391,-0.18379140888837106,0.09427254913901031,-0.09596267322671477,-0.5833169445897586,0.7036257085226709,-0.10163560661980682,-0.3597994011495275,0.7716309350327982,0.830027441576662,0.7000465628305546,0.5185030778822046,0.2527520615459066,0.7091633658166683,0.5828068729963647,-0.5098140647147463,-0.37126423021806115,0.2789149488114449,-0.5472190109144829,-0.5237149803677141,0.6096924309760954,-0.5015292178570468,0.6874113234826384,0.7151906706503804,0.7432446413294366,0.8041118019091685,0.5448845149381777,0.8088964631952318,-0.2520078884687048,-0.5718296525904808,0.766825714794549,-0.08835727396267833,-0.774131071238024,0.7425698920340802,0.614672650794671,-0.20569612474019056,0.4054600056726852,0.21036882667522425,0.6796152691108436,0.7240752870658006,-0.444855824091697,0.6251537219736111,0.5198610737918633,0.5933547620203892,0.4495669313317148,0.7246968732206082,0.8431232965685224,-0.4093542567719778,-0.47478680726104155,-0.16259536396224739,-0.7466813976569467,0.7321816813503494,-0.3916116252269764,-0.0660971289226666,-0.24732969858841006,0.6769131771461574,-0.47082949427495385,0.76475075501093,-0.8071916167357909,0.5455683139940369,-0.5773194698815781,0.7553852561728589,-0.5645429690609942"
DB00543,"-1.690370062813037,-3.381128200666186,2.403372712877507,-0.7421414538163618,2.173456669001161,2.781762354471921,-1.8185613849224938,-0.5601703478500768,1.3361029986581225,-2.103892303446073,-1.8336412605119679,-1.5139712673419177,-2.770283179338603,0.760772430933629,-3.111523874841816,-1.0092233299720006,3.2286137087583486,2.3724588832556988,-3.190771494781245,3.535022856809346,1.0602900551644543,-2.452305187154134,2.3990755034119853,-2.0665670124420683,-1.6387926802777455,-2.8455633882985962,-1.883371615225273,-2.4192190030501024,-1.8685467080354219,5.424540354833707,1.4519863679553353,-1.7416488075980452,4.558657292454795,2.551096763720354,-2.025801048214542,-1.609523304257816,1.4982766481629521,-1.6170385216846992,2.6387878539044713,-2.797251213262567,-1.4359115832747191,3.483218284730751,-2.469097245409765,-2.704132200852624,-2.334454171749456,3.2416241358676063,-1.8990687029702293,-2.396355341145802,3.2065565344606397,2.874836765049377,2.4196416576371114,-3.01165887181132,-3.2139230389577977,3.673494220611739,-0.34803258629348055,4.636657157800461,-1.8434316983970205,4.7332589490149175,-1.2091063724817748,2.74654984462055,2.4794140975830925,2.272252186340524,-2.175719994680959,0.6309383847180956"
DB00544,"0.01077266197225914,0.6338777398364325,-0.15772186617591377,-0.09539467280036983,0.2532847583197024,-0.22188195633014232,0.03910334522104311,-0.47839324225026697,-0.9257317693568919,0.23416272670160007,-0.09526134941400348,0.039848521759492994,-0.03434655366363797,-0.3035500620711939,0.2135212189907899,-0.01224926330004109,-0.17891116750744943,-0.19274695725856916,0.18183284311866904,0.022070645182296518,-0.3377670312526322,0.12181269585830333,-0.09557879706657424,-0.32979284935299663,0.15947000629248542,0.12950918618076757,0.10831420889250033,0.2951384416296767,-0.12256497284024025,0.7519648632143443,-0.03133182053576775,0.11919196183016366,-0.07480441330589807,-0.7649545381983489,-0.02322310444612043,-0.07413166399489977,-0.41514124188931284,0.15897703871826677,-0.4646521416182504,0.0540118365591642,0.2637438044153623,0.04619104995370354,0.05518560404234559,0.15823532261636084,0.1251640601437944,0.30241689051856585,0.26863380460940406,0.16893309292662018,-0.1461979972475975,-0.39512838796676086,0.2536420127973919,-0.5578769944511691,0.1111813500301981,-0.49148741003722624,0.4920956902970019,0.3408199576418976,0.16845173230655414,0.05981241831809963,0.12828386445312095,0.06396046049471246,-0.5204713880483298,-0.28145518516826723,0.01613823580730233,0.06515847567780032"
DB00545,"0.8579333796646113,-0.3280178698869971,-0.5657991648884743,0.05682944931435266,-0.3525507377026931,-0.8792836369407959,0.8620406399156252,0.5126667363346701,-0.5803928586207047,0.8512774111014805,0.8508331283469395,0.8359298359090052,0.8790316763924519,0.13929756397420745,0.8235569029057404,0.7775604234355125,-0.8331232533312859,-0.7691245214580211,0.8444382286510468,-0.800162099326463,-0.7127854214938796,0.8923713178770725,-0.4873616117902654,0.8789032282117476,0.8016495767298211,0.8609956259852318,0.8436749252859846,0.8079983609402612,0.8375389595294597,-0.3955707736556478,-0.7442640951410745,0.8565081485679593,-0.6236981378731593,-0.7453105635908998,0.8636109465625088,0.8266265312279216,-0.6134134784852254,0.8071267483262539,-0.13115853541526704,0.8581322461748736,0.7959813423690192,-0.7774242486814963,0.9010173679094098,0.8402265626624611,0.8584145041330365,-0.5483003617200368,0.8075007666068212,0.8385283016948666,-0.47329298160490574,-0.39872325751693455,-0.5917777435219052,-0.3355483144041853,0.873408551072724,-0.6405632059230852,-0.388459508037544,-0.7498433745682531,0.8451047965494355,-0.7522328913376932,0.8112606050940013,-0.7995317361700056,-0.11013326324850274,-0.8561384183330727,0.8425196636226356,-0.6590296715275341"
DB00546,"0.3983693774526969,-0.48076865627244053,-0.20150389044034384,-0.7390418884715466,0.11062146084229306,-0.34357654223052886,0.4682119375745949,0.5910675602874256,-0.303088903182886,0.3469401645147336,0.5043488871885184,0.41051207865423495,0.6138159442706502,-0.5388823865668574,0.4836165339441741,0.4145647865608458,-0.21427709350347812,-0.458627889735619,0.596570378602759,-0.2974689150053757,-0.5018322031704586,0.4599229325556115,-0.30590446431786195,0.5941786180482908,0.5392699025749343,0.46171929386559446,0.40278372328232853,0.418076617846279,0.5323798798407355,-0.1149600732266867,-0.7455569809858409,0.30699163522710293,-0.1412752570653456,-0.055692921572354497,0.5029276645573476,0.4446880254737358,-0.5685578283643209,0.5877495898216275,0.11782135146855291,0.5402672863816868,0.5937974478372039,-0.297283129253271,0.29216743721694083,0.4150835106759309,0.5040599736400352,-0.46402921313741236,0.2736106292339498,0.5386469726818719,0.12839637778644544,0.356482240300453,-0.8024788587256501,0.12367295568571125,0.34774964236701345,-0.24447584961593857,-0.8641078895151229,-0.47311599064007864,0.38234603134624967,-0.577036382498263,0.31300112273833164,-0.2267513225444711,-0.5991282338679057,-0.3943971304945987,0.583761413145204,-0.7649630653414627"
DB00547,"-0.3593612261284491,-0.2964933104848646,-0.7727219975799084,-1.0585181911785428,0.7199415372284357,0.8058845103879948,-0.025558781046020863,-1.3245172017480518,-1.8218056443676782,0.07685735102098991,-0.24172595422910875,-0.3820959674780756,-0.962702112166856,-0.6607280309403777,-0.2158200720974875,-0.4440714540449524,0.13681429359466327,0.45765884014940106,-1.3351873197755126,0.9604532161843257,-0.25330362978596244,-0.5051109927819782,0.13840833270370068,-0.7803086970583226,-0.2209277085814683,-0.37991511762037705,0.047425604577155146,0.04267917423709421,-0.5418526668275186,1.745420172590337,0.7332827782622441,0.02304649416310683,0.7981162500344315,0.4412834666307383,-0.5265568139937165,-0.5641423892358252,0.06847422826872661,-0.5664395176455098,0.6675641983729104,-1.0746742972077745,-0.40483611357920707,0.9936845994769442,-0.27055950803902407,-0.6218863672056673,0.0011729193195884203,0.9809320283113143,0.153878091377227,0.16796443819780868,0.05630340749857291,-0.9681631144828274,1.2418011895898333,0.2243964617106021,-0.10489327760759323,-0.054799172993927864,1.2080125013292466,1.8758149709818277,-0.2865104181362946,0.7975515029248412,-0.13669884580518357,0.8588521076898333,0.6773641656691283,-0.527108781447352,-0.3702912423265592,-0.3573849153087052"
DB00548,"-0.7347048998733364,1.2732473466693677,1.5271320091403298,2.7831134974156644,-2.171412105391423,-0.4075874609318443,-1.2025307844463273,-0.33443396547658655,1.836369164823406,-1.1245305384960915,-0.6549287669363981,-0.49597562860530564,-0.43935618562961737,0.8321820468377602,-0.260694771112397,-0.039865869777298765,1.2293195076082168,1.2653968623206648,-0.3663726622446444,-1.2994032679506062,2.2955990141648983,-1.2813453440294356,2.381380726151115,-1.1275639715341739,-1.9336667670242846,-0.6707659063206296,-0.6454826676870047,-1.881495232278705,-0.4191822203015992,-1.6311180643653762,0.6506081781404429,-0.6168076828042155,-0.6498055712606289,0.9960363447132501,-0.9878356978812912,-0.15228462860601355,2.9289949998794977,-1.7047483246511224,1.2776384781883543,-0.09894301619593691,-1.6616613034210668,-1.2284681532335677,-0.8134558226671964,-1.5116865277799814,-1.3596528942289678,-1.341609486079468,-0.3834528167382313,-1.1542835231682878,-1.445515408216975,-0.11837232835896251,-0.4450121361307009,3.044307657797129,-0.9549764639165129,2.060734892977704,0.24655949951463546,-1.5469990947200607,-0.44167572253058374,-0.47541898656231213,-0.6200040986988625,-0.33113717894123273,-1.0296563493865825,0.9144676675061982,-0.8162385598627727,1.0553442532061872"
DB00549,"-0.15222513638081067,1.2308808431404006,-0.6200006068857188,0.11232038332909915,0.7750678604319109,-0.4061374432247483,-0.1224215274118367,0.5203523716135661,-0.23553096507883295,-0.015424032494816348,-0.32841333324997946,-0.07173245945597687,0.20274481871412497,0.2491349487404951,0.05792524082944914,-0.30824603928196453,-0.8133027231263813,0.2513599183262524,0.14446156330497154,0.3030099852533635,-0.4091008585392055,0.29957751953970824,-0.07249027288800447,0.34532130358187785,0.24221967644398634,-0.044678244826654945,-0.22870445730691719,0.3651916373223015,-0.3789130862829675,-0.7126152462281781,0.44619675503582407,-0.2126139999979329,-0.21787572290397184,-0.699650744029788,0.03240055363739017,-0.17548671758573015,-0.8094861672066206,0.263526694023148,-1.39724397346718,-0.003235056667669343,0.07079149127906874,0.09429953234069641,0.10294041079416784,0.4209941075953055,-0.06870083330540414,0.13997877000091363,-0.2692725526527438,-0.14603541414369886,0.2902516837663367,0.08679643432510137,0.5370597282534617,-0.8335660845050457,0.07370418234778059,-0.7448306290047749,0.6124708899542973,0.1377551699191669,-0.06147550613205175,-0.31343126415389577,-0.14779231814128466,0.19601626220501206,0.10010151637424687,0.06791194482590351,-0.06364248812186972,0.4501478555007322"
DB00550,"0.12961527645068244,0.9244172434244492,-0.09857044263155483,0.05512729975155827,-0.492200915589626,0.25418823278832453,0.17385949001130818,-1.6144065032409727,-1.8103001663624132,0.372871748970207,0.14832573950854436,-0.027563121746273598,-0.16120639156252953,-0.7469226007687038,0.11580210572760538,0.023544437295151013,0.51249217484549,-0.6931592931541628,0.16096402812160396,0.0825559383353932,-0.04674441795319197,-0.13190630549834728,0.052869682601733525,-1.0355298242028304,0.0657600599504166,0.26226904115775507,0.25865675388425097,0.3064576462898113,-0.0033961695752971724,1.2701855181168225,0.25974995123078715,0.191658256921626,0.12014756389602108,-0.056885581424031204,-0.015987486526643488,-0.1610871007590362,0.07193990694151799,0.13241673804579912,-0.866358227278351,-0.08563650825777598,0.31162839312077667,-0.09909283160734257,-0.049327345088087705,-0.13425846681956943,0.3311310969826103,0.38582028630615056,0.4815776172216879,0.2995129365272787,-0.9589003704355846,-1.2292414743753821,0.015103223738876358,0.31344165467988855,0.29052380130121697,-0.3667002984659198,0.5814830316897283,0.46158604168463885,0.18418629366354256,-0.5394757349482341,0.2209375498497039,0.06883837132357458,-0.7519524939547438,-0.7394455731992169,-0.0075444574948410874,0.210105047165185"
DB00551,"0.8886057480898031,-0.2803766350778005,-0.5934349391223984,0.05245435194678465,-0.47035499975350825,-0.9665120918711236,0.8881757544231683,0.5099575031964256,-0.5669644894337538,0.8883337639393913,0.8960685144385391,0.8687977404793155,0.9481035066227179,0.07742836105774047,0.9184590270830442,0.8104511376019156,-0.8869966600738315,-0.793950917073775,0.9566943717299208,-0.8943200285330716,-0.7474467163105778,0.945371355836912,-0.5122325671050885,0.9218231590778844,0.8430422530449551,0.9266703590248736,0.8880066971982143,0.8446706033901582,0.9000710845555675,-0.46078583389991423,-0.8354397019305438,0.8850754765949276,-0.7072267156270414,-0.7968299103441668,0.9087652156457221,0.8612545583959407,-0.6617109505335955,0.8513353008528662,-0.16484590211676986,0.9519886653077022,0.8621819636765775,-0.8766698737622538,0.9289101080138438,0.8944152292697986,0.8952724260779881,-0.548333917306609,0.8488584485643197,0.9081489078797376,-0.5294799959342853,-0.42823482165560056,-0.6853049800134019,-0.23041034321274922,0.9240951289213296,-0.7384504042299379,-0.4345557726315041,-0.885305893649014,0.8854962525777785,-0.8747399213127951,0.8371564168285063,-0.8924072591111812,-0.2378063646185787,-0.8767392497660498,0.9130475851446115,-0.6917195446241464"
DB00552,"-1.8687383161412054,3.476697938180693,1.4036940850968003,2.544699572890018,-3.1043093697100166,0.611277263803564,-2.2296461451952907,-3.4072798829529405,-0.12432968065394104,-1.7304059018998907,-1.6298519421308695,-1.7025852182176868,-1.8810352640408168,-0.8925464623306696,-0.7342640465719774,-1.0655339893892248,2.85023172383626,1.2888634669845425,-1.1019817190623138,-0.5257626397733008,3.3402008494694724,-2.735515961359748,2.9753577678230916,-3.6185462136647666,-2.964874837272798,-1.1978658376394038,-1.2176458290902994,-2.688130836497494,-1.3643209948221837,-0.0007807444711978355,1.5696609780770971,-1.4849604994394578,0.17312424718027547,1.880909413249724,-2.235281599615152,-1.500856924769444,4.164694595214115,-2.749828907040732,0.6804879325247666,-1.134430274530473,-2.1868984599697567,-0.5072385052153271,-2.1965984079635335,-2.9382821819156435,-2.119212117474526,-0.5101166075541944,-0.7437724950494689,-1.3553159678822657,-1.8080127090697422,-1.0820696910709082,0.11679892459819587,3.89809112540271,-1.6888054299578177,2.2404875357527105,1.1804508738933983,-0.46053524338057833,-1.2341752613372117,-0.3350656374443281,-1.493751469812939,0.6150030857647788,-2.3472548507743345,0.9842503397344088,-1.6929483609624876,1.9001722146707807"
DB00553,"-0.8490636936360881,1.2634432407482443,1.477331812966963,2.3943093866854652,-1.8684540409213124,-0.3576533518677745,-1.2187795197863527,-0.39466002808654843,1.715390533649212,-1.0784163115737693,-0.7745886959163764,-0.5418741828474997,-0.5053374507582172,0.8190729455594279,-0.07164118833545499,-0.07554537682909174,1.1122868883761423,1.0403685135707261,-0.35552106694328234,-1.0915077734520766,1.9408226311412955,-1.2734804673447007,1.93444072558397,-1.0519366042637541,-1.8797942088810895,-0.6939317988473478,-0.5618857672180687,-1.8543115322808525,-0.44386564015958097,-1.6156921047445716,0.5867539189281824,-0.6164274127248186,-0.5184115936390492,0.6117265856710109,-1.0238060093406938,-0.18025793423175296,2.5140970180852973,-1.7110939235664215,1.1109670839064045,-0.08257311162089923,-1.5772313044462627,-1.1302184603365812,-0.8792011017012792,-1.4610267792034712,-1.377352179955799,-1.2123198003643403,-0.35217625350920273,-0.923039632000297,-1.5655268990937052,-0.17528885807334785,-0.2943592300266233,2.5100849603387925,-0.9601547793578813,1.7165354259949914,0.3483950470524671,-1.3139668423978412,-0.3774744354585251,-0.18184503932975343,-0.6470281004765174,-0.2252557528803977,-0.7434495267209879,0.7911936038658677,-0.7640125776686495,1.0128709271489182"
DB00554,"-2.3549353053560105,-0.8838398447763048,3.3725231108937286,1.5890355609977818,0.5358144712359808,1.5940611695593994,-3.004803699439119,-4.225666616605042,4.170934185274561,-2.375752972673378,-2.621072029265811,-1.7954429787385817,-2.9887643840837317,1.7232959390707714,-2.26179674246499,-1.3860044736362045,2.4029869445194976,2.980092553735241,-3.122288074459788,2.1886296409528687,3.3066718325430884,-2.671482752885515,4.386609453269386,-2.7452808766653787,-3.075357617468595,-2.924719885783622,-1.992531170939887,-2.9760203491843646,-2.0841427710501286,1.3067202444886765,3.5051813076436202,-1.8311739383052696,4.340584563231144,1.526933291085183,-2.940149629594133,-1.7753053644604173,2.6286933026327604,-3.8709783523225365,1.3395890866769828,-2.458668702436716,-3.238116802528873,3.181121386263471,-2.4250679044139805,-3.2163472121450574,-3.2074939624571344,4.717889943289284,-1.4208036589318713,-2.4573870830487223,0.1868681128737168,1.916770769181631,3.1606751273116678,1.1670579949404536,-2.7789769901848898,1.8020888423681363,3.0302560189480348,2.993219819185468,-2.050307754714393,2.307621725798917,-1.457967075721577,2.3690226375246928,1.09890982045041,2.8895267342151056,-2.7509269209584484,2.7430383429863574"
DB00555,"-2.4482583690549125,-1.9529547641452512,3.7351436852492466,-0.3348085929231471,2.130121237013309,1.8707902904645175,-2.789254817855641,0.5290648117366137,3.202858470079603,-2.863924110847319,-2.1890443205884496,-1.861271557260351,-2.1767384012075066,-0.29797267909948794,-2.240640580745601,-1.0264439592204455,4.034193636656008,3.3845736683289567,-2.1032446569067136,1.6506927995874394,2.2436972122341747,-2.9645126772013395,3.346183150610087,-2.4987079780831345,-2.9460074579451545,-2.5849250134329105,-2.221564634992859,-3.392892866356459,-1.871469498293504,2.1937197715812404,0.47536295291158365,-2.192846700017772,3.886059967669487,2.704529404497146,-2.639671528863819,-1.4371206630483335,2.037016044743742,-2.754431461147421,3.631581141618085,-1.7850118840515212,-2.5178721234805486,2.1525195067500196,-3.011768334636939,-3.428706209647778,-2.9997208117746053,1.2123411270433544,-2.0564992154361343,-2.4619174843235214,2.419542255685927,2.494615310375344,-0.16004036218230042,2.575217144390089,-3.349959795945373,4.006198325201226,-1.8482209711152224,1.6236898871669203,-1.9273739487459112,1.8629215186780963,-1.9991265019175932,2.751226612981368,-1.9036626286981442,2.6182017310276224,-2.258636177582721,0.025849249422708456"
DB00557,"0.21046663708432023,-0.620345700493647,0.08353397180228357,-0.7782050769532783,0.39030043700515404,-0.0184705762549062,0.23042842837521013,0.6705100544161114,-0.11779900188188369,0.03428043627652217,0.18287023525187954,0.23746263598115666,0.2145386774525784,-0.38355902144370385,-0.1897443654306035,0.23004852456057556,-0.04172217817222303,-0.15000386275607255,0.162978807239123,0.14235928518282198,-0.36318754504026046,0.25097730353233544,-0.3097113149887714,0.2429003978336201,0.2627892879749235,-0.011556511432876794,-0.016634324008233507,0.19075714312062556,0.11374427055720282,0.25254302122682953,-0.34324094897173396,0.08771145375911578,-0.10865866105800108,-0.01562447109519667,0.21466033910172164,0.23980203761480864,-0.43522617548527714,0.41027576894563234,0.08561251965881521,0.07909546496887315,0.2311899619491523,0.2050110321171556,0.15707699353116047,0.23988788866563007,0.19634799874017386,-0.28278241936122434,-0.008506791337889197,-0.03818009311408947,0.6073818917507235,0.6409127548189998,-0.246201989609455,-0.1356897278679043,-0.027501949830289092,0.03074629278068485,-0.42406309022270106,0.18692541424146064,0.08033855882310983,0.006462876056959336,0.1848200707439496,0.28503617788917707,-0.25539096697290536,0.012809590471787638,0.07529451212813386,-0.3983191096483609"
DB00558,"-0.7523968338624321,1.283123089683288,1.2314826208691092,2.634231645082773,-2.2564076097771726,-0.6085945062722923,-1.1676806615983895,-0.15039273230389272,1.7288412981528505,-1.0026426760190748,-0.6267941465174335,-0.4819059471565811,-0.39681901339057163,0.9366968569081213,0.07403359513626133,-0.014983306289803894,1.0956042873041116,0.9250976388415018,-0.08451109789793214,-1.3624071361263759,2.085981576755218,-1.2524913966726865,2.2199129907808848,-0.9600165352325161,-1.8059786975986085,-0.4660358588530843,-0.4441771532078376,-1.807072190355462,-0.23978923894159918,-1.8220005269537567,0.45005802936670414,-0.5265095399351643,-0.6293235877223559,0.7364790941902445,-0.9072480492896886,-0.10641943993359089,2.759168923800118,-1.6427871298816374,1.2859362670614243,0.05069479275218817,-1.4944162703326012,-1.3106372747403414,-0.7913971785751339,-1.4657397241877126,-1.2613929004283384,-1.3893042303770422,-0.29453271868744635,-0.7658939900778842,-1.494780971742452,-0.3257778469195801,-0.5694825413471368,2.878789178097607,-0.8536510621533724,1.7696852616566865,0.18179419235274932,-1.5677772483910923,-0.3187841294163556,-0.41743562311705124,-0.6163757850687622,-0.40529111600885676,-1.0455021823327515,0.7282710734471419,-0.5963459328801118,0.8660790969700263"
